id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,defect_type
14160,754,770,899231,899307,59,9,9,4304,100,131,1690,1,0,60,0.8118,0.2361,0.8889,0.0059,0.8889,1.0,1.0,1.7708,0.9031,0.9542,0.1111,-0.1271,0.1773,0,0,0,0,0,1,0,Bumps
5394,450,458,1751958,1751967,52,9,9,5795,88,119,1687,1,0,100,0.6686,0.25,0.8889,0.0059,0.8889,1.0,1.0,1.716,0.9031,0.9542,0.1111,-0.1762,0.1773,0,0,0,0,0,0,1,Other_Faults
17731,547,588,1785901,1785930,308,73,48,37703,113,141,1360,1,0,200,0.6517,0.6849,0.5946,0.0244,0.6346,0.5116,0.0,2.4885,1.5185,1.3617,-0.4054,-0.0104,0.9157,0,0,0,0,0,1,0,Bumps
15555,41,210,2886302,2886367,6185,279,149,639433,40,127,1356,0,1,40,0.0604,0.4644,0.3721,0.1291,0.6604,0.4558,0.0,3.7977,2.243,1.8195,-0.6279,-0.1861,1.0,0,0,1,0,0,0,0,K_Scatch
2614,1065,1084,5683008,5683014,76,27,11,8268,99,127,1364,1,0,80,0.0337,0.2424,0.9091,0.0132,0.7368,0.7273,0.0,1.8808,1.2553,1.0414,-0.0909,-0.1158,0.2173,0,0,0,0,0,1,0,Bumps
5275,615,622,2633467,2633484,168,16,15,18996,87,127,1648,0,1,100,0.9031,0.3254,0.8889,0.0095,0.8125,0.9667,1.0,2.2253,1.2041,1.1761,0.1111,-0.1624,0.4219,0,0,0,0,0,1,0,Bumps
13327,1567,1585,5169308,5169335,247,44,33,37407,113,141,1360,0,1,175,0.4436,0.5182,0.4276,0.0176,0.6956,0.8079,0.0,2.3927,1.3802,1.415,-0.5724,-0.0212,0.7147,0,0,0,0,0,0,1,Other_Faults
2137,778,786,1069368,1069372,16,4,4,2034,106,141,1358,0,1,50,0.8809,0.25,1.0,0.003,1.0,1.0,0.5,1.2041,0.6021,0.6021,0.0,-0.014,0.1292,0,0,0,0,0,0,1,Other_Faults
4483,732,750,2378173,2378236,184,20,19,19728,93,133,1358,0,1,40,0.9231,0.2436,0.5789,0.0081,0.55,1.0,1.0,2.2648,1.0414,1.2787,0.4211,-0.1247,0.3494,0,0,0,0,0,0,1,Other_Faults
16840,41,393,564200,564395,19629,926,591,1992604,18,124,1402,0,1,40,0.0585,0.894,0.2581,0.5906,0.7505,0.3482,0.0,4.2971,2.6181,2.3032,-0.7419,-0.0577,1.0,0,0,1,0,0,0,0,K_Scatch
3031,41,218,2854357,2854430,6503,273,135,677593,40,126,1358,0,1,40,0.0604,0.4306,0.3841,0.1303,0.6757,0.4963,0.0,3.8199,2.248,1.8451,-0.6159,-0.1838,1.0,0,0,1,0,0,0,0,K_Scatch
5838,462,472,1135364,1135377,55,11,14,6396,105,133,1690,1,0,60,0.6941,0.1875,0.5714,0.0047,0.7273,1.0,1.0,1.7404,0.9031,1.1461,0.4286,-0.0747,0.1832,0,0,0,0,0,0,1,Other_Faults
19028,5,17,2978904,2978933,107,15,15,11126,104,126,1358,0,1,40,0.0073,0.2267,0.8333,0.0088,0.8,1.0,1.0,2.0294,1.0792,1.1761,0.1667,-0.093,0.2583,0,0,0,0,1,0,0,Dirtiness
2012,449,521,172773,172798,671,47,36,86424,106,132,1360,0,1,40,0.6613,0.6018,0.5952,0.0201,0.5745,0.7778,0.0,2.8267,1.5315,1.4472,-0.4048,-0.0994,0.9997,0,0,0,0,0,0,1,Other_Faults
17352,920,928,48235,48244,32,9,8,6430,128,164,1387,0,1,40,0.6619,0.1719,1.0,0.0058,0.8889,1.0,0.5,1.5051,0.9031,0.9031,0.0,0.1693,0.1622,0,0,0,0,0,1,0,Bumps
18216,827,836,787061,787015,55,13,6,5695,87,111,1694,1,0,80,0.0369,0.2143,0.5714,0.0083,0.9286,1.0,0.0,1.7404,1.1461,0.7782,-0.4286,-0.2035,0.1892,0,0,0,0,0,1,0,Bumps
684,338,348,393457,393488,55,9,14,6302,106,127,1387,0,1,40,0.4787,0.449,0.5,0.005,0.7778,1.0,1.0,1.7404,0.8451,1.1461,0.5,-0.1101,0.204,0,0,0,0,0,0,1,Other_Faults
15327,1069,1092,464503,464538,115,44,35,14121,118,140,1362,0,1,100,0.4164,0.6296,0.4545,0.0142,0.5,0.6286,0.0,2.0607,1.3802,1.3222,-0.5454,-0.0012,0.7436,0,0,0,0,0,1,0,Bumps
9057,673,693,779144,779308,150,19,15,18674,88,133,1624,1,0,100,0.7227,0.3492,0.8,0.014,1.0,1.0,1.0,2.1761,1.2787,1.1761,0.2,-0.1394,0.3068,0,0,0,0,0,0,1,Other_Faults
6070,599,608,5082496,5082524,284,20,23,23865,48,126,1360,1,0,200,0.6319,0.2174,0.6522,0.0088,0.6,1.0,1.0,2.4533,1.0792,1.3617,0.3478,-0.2663,0.5708,0,0,0,0,0,1,0,Bumps
12354,19,28,173199,173208,67,11,12,8361,110,141,1358,1,0,70,0.0291,0.2857,0.5,0.0059,0.7273,1.0,0.0,1.8261,0.9031,1.0792,-0.5,-0.0307,0.204,0,0,0,0,0,0,1,Other_Faults
4171,623,639,3928612,3928612,767,57,54,67597,91,132,1364,1,0,100,0.7322,0.4622,0.4138,0.0095,0.2963,0.9074,1.0,2.8488,1.1139,1.6902,0.5862,-0.1512,0.9718,0,0,0,0,0,1,0,Bumps
4809,445,732,2229552,2229707,9576,639,395,991612,35,141,1402,0,1,40,0.5184,0.6637,0.9626,0.1059,0.2394,0.4033,1.0,3.9812,2.1584,2.179,0.0374,-0.1041,1.0,0,0,1,0,0,0,0,K_Scatch
7093,9,19,625496,625516,294,51,45,29865,108,143,1687,0,1,150,0.0118,0.5347,0.3667,0.0111,0.4828,0.9063,1.0,2.4683,1.2787,1.6902,0.6333,-0.0666,0.9451,0,0,0,0,0,0,1,Other_Faults
16222,860,883,947849,947878,226,44,18,24816,85,123,1364,0,1,50,0.8485,0.6036,0.8636,0.0249,0.6296,0.8889,1.0,2.3541,1.5315,1.2787,0.1364,-0.1737,0.8355,0,0,0,0,0,1,0,Bumps
15756,41,189,1576208,1576347,10941,709,424,1273434,30,141,1400,0,1,40,0.0584,0.5601,0.9358,0.1083,0.2113,0.3678,1.0,4.0343,2.1761,2.2175,0.0642,-0.0979,1.0,0,0,1,0,0,0,0,K_Scatch
1696,1357,1372,2932024,2932064,176,25,26,16308,53,110,1362,1,0,40,0.0325,0.3571,0.25,0.0089,0.52,1.0,1.0,2.2455,1.0792,1.415,0.75,-0.2939,0.463,0,0,0,0,0,0,1,Other_Faults
14829,1606,1608,1658945,1658959,119,15,20,7263,36,71,1656,1,0,200,0.0699,0.2591,0.55,0.0072,0.6667,1.0,1.0,2.0756,1.0,1.301,0.45,-0.594,0.3663,0,0,0,0,0,1,0,Bumps
427,1289,1302,3567017,3567011,970,102,133,78978,112,140,1353,0,1,40,0.0,0.5255,0.2273,0.0132,0.1715,0.986,1.0,2.9841,1.2553,2.1173,0.7727,-0.0101,0.9992,0,0,1,0,0,0,0,K_Scatch
8423,0,21,65006,65100,884,73,76,96340,94,132,1392,0,1,220,0.0,0.4953,0.2838,0.0155,0.2877,0.9255,1.0,2.9464,1.3222,1.8692,0.7162,-0.1429,0.9998,0,0,0,0,0,0,1,Other_Faults
11796,576,588,711491,711732,84,20,16,10286,109,143,1364,1,0,100,0.6647,0.5667,0.5333,0.0103,0.5,0.75,0.0,1.9243,1.1461,0.8451,-0.4667,-0.0666,0.2288,0,0,0,0,1,0,0,Dirtiness
15129,604,646,4758137,4758179,561,39,59,61937,105,132,1364,0,1,40,0.8015,0.6445,0.7826,0.0228,0.5484,0.7455,1.0,2.749,1.4914,1.6335,0.2174,-0.0885,0.9981,0,0,0,0,0,0,1,Other_Faults
10138,1190,1201,385913,385922,190,15,20,22158,105,133,1362,0,1,175,0.239,0.35,0.4,0.0088,0.8,1.0,1.0,2.2787,1.0792,1.301,0.6,-0.08,0.3977,0,0,0,0,0,1,0,Bumps
5871,1207,1229,618457,618502,324,46,33,37264,108,134,1360,0,1,175,0.212,0.6245,0.2391,0.0088,0.3696,0.9394,1.0,2.5106,1.0792,1.4914,0.7609,-0.1014,0.9718,0,1,0,0,0,0,0,Z_Scratch
4102,1209,1218,281944,281958,71,14,14,8801,112,135,1356,0,1,40,0.1493,0.3726,0.3571,0.0044,0.4286,1.0,1.0,1.8513,0.7782,1.1461,0.6429,-0.0425,0.2083,0,0,0,0,0,1,0,Bumps
18082,1582,1592,1215744,1215749,91,11,11,9155,82,110,1696,1,0,60,0.1495,0.2727,0.8182,0.0053,0.8182,1.0,1.0,1.959,0.9542,1.0414,0.1818,-0.2529,0.2051,0,0,0,0,0,1,0,Bumps
18449,15,22,2277118,2277134,146,26,29,19136,51,94,1362,1,0,70,0.0236,0.3864,0.5454,0.0041,0.3158,1.0,1.0,2.1614,0.8451,1.3424,0.4545,-0.2628,0.4729,0,0,0,0,0,0,1,Other_Faults
5958,1027,1036,10343919,10343928,76,11,11,8127,97,127,1692,0,1,40,0.5646,0.3919,0.2727,0.0059,1.0,1.0,1.0,1.8573,1.0,1.0414,0.7273,-0.0842,0.1934,1,0,0,0,0,0,0,Pastry
11448,810,818,1327718,1327728,62,12,8,7387,77,118,1690,1,0,60,0.8792,0.3667,0.3333,0.0059,0.8333,1.0,0.0,1.7924,1.0,0.9031,-0.6667,-0.2041,0.2018,0,0,0,0,0,0,1,Other_Faults
8976,652,656,1578055,1587191,209,23,27,24034,72,127,1354,1,0,70,0.7974,0.5,0.6842,0.0074,0.4118,1.0,1.0,2.3201,1.0,1.4314,0.3158,-0.1648,0.6438,0,0,0,0,0,0,1,Other_Faults
6825,0,13,950080,950188,659,72,100,58851,82,119,1690,1,0,300,0.0,0.4727,0.1852,0.0088,0.2593,0.9889,1.0,2.791,1.1761,1.9294,0.8148,-0.2295,0.9998,0,0,0,0,0,0,1,Other_Faults
2732,48,174,71768,71798,4041,179,61,437371,80,126,1356,0,1,40,0.0782,0.3669,0.7308,0.0416,0.7316,0.65,0.0,3.6072,1.9345,1.7482,-0.2692,-0.1827,1.0,0,0,0,0,0,0,1,Other_Faults
12875,41,60,2412964,2412966,181,21,21,19434,100,126,1354,1,0,70,0.0602,0.4865,0.8571,0.011,0.7143,0.8421,1.0,2.2577,1.1761,1.3222,0.1429,-0.1262,0.4366,0,1,0,0,0,0,0,Z_Scratch
8501,1118,1130,183725,183734,129,18,21,16728,113,143,1364,0,1,175,0.6643,0.2727,0.95,0.0088,0.6667,0.9375,0.0,2.1106,1.0792,1.0792,-0.05,-0.0085,0.3977,0,0,0,0,0,0,1,Other_Faults
1326,15,24,2613103,2613123,104,15,29,11126,77,123,1686,1,0,70,0.0841,0.2273,0.2308,0.0053,0.6667,1.0,1.0,2.017,1.0,1.4624,0.7692,-0.1703,0.2482,1,0,0,0,0,0,0,Pastry
3531,1630,1644,141291,141311,137,14,15,9462,21,86,1692,1,0,70,0.0095,0.2733,0.6667,0.0059,0.7143,1.0,1.0,2.1367,1.0,1.1761,0.3333,-0.5227,0.266,1,0,0,0,0,0,0,Pastry
16273,834,848,7754876,7754896,63,12,11,6345,102,127,1692,1,0,70,0.7558,0.7208,0.9167,0.0065,0.8461,1.0,0.0,1.7993,1.0414,1.0414,-0.0833,-0.1031,0.2432,0,0,0,0,0,0,1,Other_Faults
2753,981,992,4235272,4235283,16,9,6,2028,114,141,1358,0,1,50,0.6995,0.375,0.7778,0.0044,0.4167,1.0,0.0,1.2041,0.7782,0.7782,-0.2222,-0.0022,0.1322,0,0,0,1,0,0,0,Stains
2493,39,175,3967177,3967197,677,166,90,71130,49,132,1360,0,1,40,0.0575,0.4463,0.5,0.0242,0.7883,0.4545,0.0,2.8142,1.5185,1.7324,-0.5,-0.1709,0.9998,0,0,1,0,0,0,0,K_Scatch
16547,10,22,283416,283428,143,20,21,14323,94,116,1356,1,0,70,0.0389,0.3864,0.45,0.0066,0.45,0.9524,1.0,2.1553,0.9542,1.301,0.55,-0.1956,0.3663,0,1,0,0,0,0,0,Z_Scratch
7252,689,696,1519629,1519634,301,12,25,27344,95,118,1353,1,0,70,0.9164,0.4333,0.4,0.0091,0.9167,0.92,1.0,2.4786,1.1761,1.3979,0.6,-0.1924,0.8299,0,0,0,0,0,1,0,Bumps
11504,1155,1167,2433721,2433660,78,14,11,8757,67,124,1688,1,0,70,0.6505,0.2159,0.9091,0.0081,0.7857,1.0,0.0,1.8976,1.0414,1.0414,-0.0909,-0.2186,0.2173,0,0,0,0,0,0,1,Other_Faults
4625,95,169,1469673,1469845,1543,87,71,175110,104,148,1654,1,0,70,0.1359,0.475,0.2,0.0368,0.6719,0.5714,0.0,3.1861,1.699,1.6435,-0.8,-0.0622,1.0,0,0,0,0,0,0,1,Other_Faults
9375,1371,1379,643180,643193,55,9,14,5918,84,117,1354,1,0,70,0.4397,0.3929,0.4286,0.0052,0.7778,1.0,1.0,1.7404,0.8451,1.1461,0.5714,-0.2351,0.1892,0,0,0,0,1,0,0,Dirtiness
10196,1331,1344,2315152,2315172,58,23,25,5141,65,103,1690,1,0,200,0.0619,0.4621,0.3438,0.0087,0.4342,1.0,1.0,1.7634,1.0792,1.3424,0.6571,-0.3257,0.3601,0,0,0,0,0,1,0,Bumps
12110,1579,1590,2887460,2887476,93,16,13,9363,85,124,1648,1,0,70,0.1182,0.3162,0.6923,0.0055,0.5625,1.0,1.0,1.9685,0.9542,1.1139,0.3077,-0.2,0.2253,1,0,0,0,0,0,0,Pastry
6476,539,561,4201928,4201948,64,28,6,7750,114,140,1648,1,0,69,0.8687,0.25,0.16,0.0164,0.9643,0.6667,0.0,1.8062,1.4314,0.6021,-0.84,0.0032,0.215,0,0,0,0,0,0,1,Other_Faults
9563,215,340,949306,949493,705,175,113,81625,115,140,1360,0,1,40,0.1441,0.4285,0.3913,0.0323,0.7771,0.5105,0.0,3.8197,1.6233,1.8062,-0.6087,-0.0184,1.0,0,0,1,0,0,0,0,K_Scatch
16112,0,10,508236,508253,67,13,10,6884,90,119,1356,1,0,70,0.0,0.3788,0.9091,0.0081,0.9167,1.0,0.0,1.8261,1.0414,1.0,-0.0909,-0.2253,0.2173,0,1,0,0,0,0,0,Z_Scratch
15361,1087,1103,435870,435883,359,82,37,37200,101,134,1360,0,1,40,0.3917,0.3972,0.3451,0.0283,0.5577,0.7108,1.0,2.5551,1.6812,1.5315,0.6549,-0.0727,0.9998,0,0,0,0,0,1,0,Bumps
12237,1159,1169,48398,48463,184,27,27,18986,91,124,1650,1,0,60,0.3352,0.3636,0.5454,0.0088,0.4348,1.0,1.0,2.2648,1.0792,1.4472,0.4545,-0.1765,0.4366,0,0,0,0,0,1,0,Bumps
8230,389,406,181432,181441,212,24,28,27035,78,127,1362,0,1,40,0.5162,0.3567,0.3571,0.0073,0.4167,1.0,1.0,2.3263,1.0,1.4472,0.6429,-0.1064,0.463,1,0,0,0,0,0,0,Pastry
6750,1303,1315,2086458,2086470,85,16,17,8246,84,116,1682,1,0,60,0.4985,0.3091,0.5882,0.0061,0.6875,1.0,1.0,1.9294,1.0,1.2305,0.4118,-0.2348,0.2928,0,0,0,0,0,1,0,Bumps
3311,39,66,1715826,1715848,969,150,146,118631,106,140,1400,0,1,40,0.0557,0.5255,0.0862,0.0259,0.1867,0.9554,1.0,2.9863,1.5441,1.9243,0.9138,-0.1059,1.0,0,0,1,0,0,0,0,K_Scatch
10571,1141,1155,2887095,2887114,824,133,115,91625,85,134,1687,1,0,80,0.3338,0.4139,0.0532,0.0213,0.2742,0.9901,1.0,2.9445,1.5563,2.0294,0.9467,-0.1049,0.9991,0,0,0,0,0,1,0,Bumps
12441,576,588,2413168,2413186,116,10,18,12235,87,127,1387,0,1,40,0.7647,0.2727,0.5,0.0059,0.8,1.0,1.0,2.0645,0.9031,1.1139,0.5,-0.1694,0.2914,0,0,0,0,0,0,1,Other_Faults
12853,621,632,1398904,1398914,43,14,6,5587,110,127,1360,0,1,50,0.7181,0.3667,0.6667,0.0088,0.8571,0.8333,0.0,1.6233,1.0792,0.699,-0.3333,-0.0877,0.1773,0,0,0,1,0,0,0,Stains
7115,377,442,2634035,2634039,223,60,35,25660,103,127,1364,1,0,80,0.5809,0.4327,0.1458,0.0236,0.9412,0.2,0.0,2.3483,1.5051,0.699,-0.8542,-0.1049,0.556,0,0,0,0,0,1,0,Bumps
6824,1261,1268,393457,393488,69,10,13,9265,76,111,1628,0,1,70,0.5802,0.275,0.5385,0.0049,0.8,1.0,1.0,1.8389,0.9031,1.1139,0.4615,-0.2745,0.2384,0,0,0,0,0,1,0,Bumps
9076,1069,1090,4022585,4022595,108,29,12,12193,104,125,1360,0,1,200,0.4177,0.5035,0.9231,0.0124,0.6786,0.6154,1.0,2.0334,1.3222,1.1139,0.0769,-0.1182,0.2739,0,0,0,0,0,1,0,Bumps
4793,1327,1332,2530763,2530797,148,12,20,17124,99,127,1690,1,0,60,0.0107,0.3333,0.25,0.0066,0.75,1.0,1.0,2.1703,0.9542,1.301,0.75,-0.1132,0.3241,0,0,0,0,0,0,1,Other_Faults
5693,1094,1124,1038876,1038891,52,22,10,6479,116,148,1362,1,0,80,0.3436,0.2657,0.1364,0.013,0.8636,0.6,0.0,1.716,1.3424,0.4771,-0.8636,-0.0307,0.1715,0,0,0,0,0,0,1,Other_Faults
17594,1603,1613,2188217,2188232,66,12,10,8388,79,116,1650,1,0,100,0.0047,0.34,0.25,0.0059,0.8333,1.0,1.0,1.8195,1.0,1.0,0.75,-0.2301,0.215,1,0,0,0,0,0,0,Pastry
3554,768,936,117422,1172632,17706,157,144,1814409,115,135,1387,0,1,40,0.6327,0.8887,0.0592,0.0968,0.9682,0.1132,1.0,3.2582,2.0828,2.1703,0.9408,-0.0993,1.0,0,0,0,0,0,0,1,Other_Faults
10278,1362,1372,3814057,3814076,78,22,21,8916,92,127,1387,0,1,40,0.3137,0.3383,0.1818,0.0077,0.6944,0.9259,1.0,1.8921,1.1139,1.3222,0.8182,-0.1294,0.2818,0,0,0,0,0,1,0,Bumps
7090,39,212,965451,965599,17357,763,456,2034432,29,141,1398,0,1,40,0.0558,0.509,0.9448,0.1238,0.2633,0.3678,0.0,4.2395,2.238,2.2355,-0.0553,-0.0945,1.0,0,0,1,0,0,0,0,K_Scatch
8274,41,210,458923,458941,7009,263,147,724819,41,124,1356,0,1,40,0.0605,0.3979,0.4,0.1261,0.625,0.5,0.0,3.811,2.233,1.8129,-0.6,-0.1805,1.0,0,0,1,0,0,0,0,K_Scatch
14380,39,215,718174,718237,1570,757,441,1847464,29,141,1400,0,1,40,0.0586,0.4894,0.9381,0.1298,0.7472,0.3401,0.0,4.2013,2.2455,2.2787,-0.0619,-0.0941,1.0,0,0,1,0,0,0,0,K_Scatch
10799,1283,1293,2070756,2087946,333,28,36,33682,102,132,1362,1,0,40,0.0458,0.3281,0.1408,0.0048,0.4643,1.0,1.0,2.5428,0.8451,1.5563,0.8571,-0.0929,0.7844,1,0,0,0,0,0,0,Pastry
10302,908,914,1723382,1723392,71,17,12,6337,80,110,1687,1,0,200,0.0877,0.4667,0.6,0.0059,0.8824,1.0,1.0,1.8513,0.9031,1.0792,0.4,-0.2455,0.2083,0,0,0,0,0,0,1,Other_Faults
15311,1123,1137,1803992,1804016,75,30,14,6525,104,127,1364,1,0,70,0.6518,0.6044,0.8571,0.0088,0.5,0.7143,0.0,1.8751,1.0792,1.1461,-0.1429,-0.093,0.2901,0,0,0,0,0,0,1,Other_Faults
15505,1123,1138,417613,417618,134,38,33,15121,97,126,1362,1,0,100,0.3123,0.3931,0.1,0.0044,0.2361,0.9714,1.0,2.1271,0.7782,1.4771,0.9,-0.1463,0.4763,0,0,0,0,0,0,1,Other_Faults
4819,41,216,2300789,2300567,3910,242,136,408392,43,124,1358,0,1,40,0.0574,0.5758,0.3886,0.1289,0.7172,0.4695,0.0,2.5659,2.243,1.8195,-0.6114,-0.1883,1.0,0,0,1,0,0,0,0,K_Scatch
13835,1563,1579,1511165,1511591,747,68,125,76627,15,148,1687,1,0,80,0.0,0.4347,0.1197,0.0124,0.3088,0.9901,1.0,2.8716,1.3222,2.0969,0.8803,-0.2855,0.9998,0,0,0,0,0,0,1,Other_Faults
10208,39,218,413476,4138019,7250,261,123,746545,40,119,1356,0,1,40,0.0575,0.464,0.3855,0.132,0.6679,0.5529,0.0,3.8603,2.2529,1.8389,-0.6145,-0.1851,1.0,0,0,1,0,0,0,0,K_Scatch
16894,39,191,1439661,1439661,12108,590,338,1320194,35,141,1400,0,0,40,0.0586,0.5059,0.8268,0.1071,0.3225,0.4377,1.0,4.0974,2.1492,2.2014,0.1732,-0.1044,1.0,0,0,1,0,0,0,0,K_Scatch
14535,244,275,61803,61826,551,31,28,53142,44,108,1692,1,0,70,0.2813,0.4177,0.7093,0.0136,0.8387,0.9286,0.0,2.7411,1.3617,1.3222,-0.2907,-0.2728,0.9779,0,0,0,0,0,1,0,Bumps
11803,1595,1610,966291,966302,243,37,33,26321,89,109,1652,1,0,85,0.1312,0.4632,0.3846,0.0089,0.3913,0.7647,1.0,2.3856,1.1761,1.5185,0.6154,-0.2492,0.8682,0,0,0,0,0,0,1,Other_Faults
13975,856,871,420136,420189,1284,58,173,143988,97,134,1360,0,1,40,0.6937,0.4386,0.1837,0.0088,0.2857,1.0,1.0,3.0938,1.0792,2.1818,0.8163,-0.097,1.0,1,0,0,0,0,0,0,Pastry
6679,1250,1262,638591,638600,180,14,16,19901,93,127,1353,0,1,185,0.1493,0.3214,0.75,0.0089,0.8571,1.0,1.0,2.2577,1.0792,1.2041,0.25,-0.1453,0.3241,0,0,0,0,0,0,1,Other_Faults
15375,413,426,2637324,2637334,184,22,25,20124,105,134,1690,1,0,70,0.5647,0.35,0.4,0.0071,0.5454,0.92,1.0,2.2648,1.0792,1.3979,0.6,-0.1015,0.4763,0,0,0,0,0,0,1,Other_Faults
10003,832,848,844907,844932,114,40,16,13292,125,143,1362,0,1,40,0.7736,0.7222,0.5,0.0154,0.725,0.5625,0.0,2.0569,1.3222,0.9542,-0.5,0.0353,0.3359,0,0,0,0,0,1,0,Bumps
7175,1360,1371,2835787,2835797,147,14,20,16771,88,126,1692,1,0,70,0.4018,0.3056,0.75,0.0053,0.8571,1.0,1.0,2.1673,0.9542,1.301,0.25,-0.1848,0.3197,1,0,0,0,0,0,0,Pastry
13469,1358,1374,57715,57763,88,19,12,10515,94,117,1373,0,1,130,0.0591,0.3278,1.0,0.0117,0.8421,1.0,0.5,1.9445,1.2041,1.0792,0.0,-0.2004,0.2384,0,0,0,0,0,0,1,Other_Faults
18650,39,181,2265683,2265692,6543,247,132,618954,45,127,1356,0,1,40,0.0604,0.4634,0.3771,0.0483,0.6346,0.5,0.0,3.813,1.8261,1.8451,-0.6229,-0.1781,1.0,0,0,1,0,0,0,0,K_Scatch
16735,1688,1694,718602,718617,85,12,12,4643,35,93,1692,1,0,70,0.0047,0.2778,0.5833,0.0047,0.6667,1.0,1.0,1.9294,0.9031,1.0792,0.4167,-0.4168,0.2583,1,0,0,0,0,0,0,Pastry
16641,1121,1166,1063504,1063527,65,9,11,8166,80,107,1648,1,0,60,0.6637,0.3818,0.8182,0.0053,0.8889,1.0,1.0,1.8129,0.9542,1.0414,0.1818,-0.2624,0.2051,0,0,0,0,0,0,1,Other_Faults
9267,654,661,1620649,1620667,155,16,21,14809,82,124,1366,0,1,40,0.9279,0.4159,0.381,0.0059,0.5,1.0,1.0,2.1903,0.9031,1.3222,0.6191,-0.219,0.2901,0,0,0,0,0,0,1,Other_Faults
8419,39,212,2265059,2265115,6185,257,124,640970,36,127,1358,0,1,40,0.0574,0.4498,0.3757,0.1274,0.6196,0.5529,0.0,3.7907,2.238,1.8129,-0.6243,-0.1913,1.0,0,0,1,0,0,0,0,K_Scatch
1030,37,48,3283148,3283163,229,13,34,23697,86,124,1356,1,0,70,0.1213,0.4309,0.3548,0.0074,0.7692,1.0,1.0,2.3598,1.0,1.5315,0.6452,-0.2241,0.7955,0,1,0,0,0,0,0,Z_Scratch
17880,1043,1077,1446788,1446835,571,47,27,76438,84,123,1362,1,0,80,0.4047,0.5582,0.7647,0.0198,0.5783,0.7037,0.0,2.7566,1.4314,1.2787,-0.2353,-0.2462,0.9769,0,0,0,0,0,1,0,Bumps
18821,1272,1285,1709863,1709871,52,10,8,5966,101,133,1362,1,0,100,0.4324,0.2778,0.8889,0.0066,0.9,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.1175,0.1773,0,0,0,0,0,1,0,Bumps
14642,41,212,2566935,2566997,6176,263,138,639433,36,127,1358,0,1,40,0.0604,0.4237,0.3681,0.1259,0.6364,0.4769,0.0,3.7977,2.233,1.8129,-0.6319,-0.1879,1.0,0,0,1,0,0,0,0,K_Scatch
4445,1591,1608,838654,838663,145,18,18,14896,93,125,1687,1,0,80,0.0877,0.25,0.6667,0.0106,1.0,1.0,1.0,2.1614,1.2553,1.2553,0.3333,-0.1892,0.3601,1,0,0,0,0,0,0,Pastry
4259,973,994,3967177,3967197,194,43,31,23267,112,141,1368,0,1,69,0.5839,0.6722,0.8478,0.0192,0.6452,0.5102,0.0,2.2878,1.415,1.2787,-0.1522,-0.0263,0.6268,0,0,0,0,0,1,0,Bumps
14494,919,929,113839,113846,85,15,11,8602,21,93,1362,1,0,70,0.7094,0.49,0.9091,0.0074,0.6667,1.0,0.0,1.9294,1.0,1.0414,-0.0909,-0.5754,0.2173,0,0,0,0,0,1,0,Bumps
16056,1427,1437,130372,130421,18,9,7,2370,125,143,1358,0,1,50,0.5718,0.3333,0.8889,0.0059,0.8889,0.5714,0.0,1.2553,0.9031,0.6021,-0.1111,0.0368,0.1773,0,0,0,1,0,0,0,Stains
18044,1307,1320,969900,969911,137,13,26,15572,99,124,1354,0,1,40,0.0426,0.3056,0.4359,0.0073,0.7692,1.0,1.0,2.1367,1.0,1.415,0.5641,-0.1263,0.3329,0,0,0,0,0,1,0,Bumps
13494,1302,1315,1658742,1658769,294,29,49,34001,111,132,1354,0,1,40,0.1162,0.2975,0.3659,0.0087,0.3559,0.97,1.0,2.4683,1.0792,1.6812,0.6342,-0.0564,0.8612,0,0,0,0,0,1,0,Bumps
12279,1190,1202,273320,273387,35,3,4,4664,101,127,1690,1,0,60,0.2689,0.3333,0.75,0.0041,1.0,1.0,0.0,1.5441,0.4771,0.6021,-0.25,-0.1132,0.1322,0,0,0,0,0,0,1,Other_Faults
236,481,503,439180,439212,153,44,24,17756,104,127,1356,0,1,40,0.5678,0.5392,0.7059,0.0195,0.8148,0.7083,0.0,2.1847,1.5185,1.2305,-0.2941,-0.1053,0.6678,0,1,0,0,0,0,0,Z_Scratch
14163,1031,1058,949655,949669,824,68,60,78978,80,111,1692,1,0,70,0.4223,0.5258,0.8571,0.0136,0.3677,0.8333,1.0,2.9159,1.3617,1.5441,0.1429,-0.2292,0.9992,0,0,0,0,0,0,1,Other_Faults
6589,860,866,1069368,1069372,17,9,8,2127,114,141,1356,0,1,50,0.7894,0.4333,0.8333,0.0044,0.6667,1.0,1.0,1.2305,0.7782,0.699,0.1667,0.0175,0.1449,0,0,0,1,0,0,0,Stains
